UTCHr,UTCMin,UTCSec,UTCSubsec,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
21:50:00:37,171,25.9063,0.99999  0.00019163  0.00020687  -0.0051712,0.021837    0.023819    -0.59257,-0.0024071    0.011635   -0.015236,0.0025482  -0.0042725   0.0085678,-0.0015392 -0.00052452      9.7969,0  0  0,24.78579      120.9973      143.8229,-0.02351379  -0.002243042      143.8229,-33,4.25,
21:50:00:71,172,25.9063,0.99999  0.00021078  0.00015003  -0.0051255,0.024065    0.017316    -0.58734,-0.0016479    0.011238   -0.013382,-0.0094833  -0.0033283  -0.0023994,-0.012428   0.0007453      9.7891,0  0  0,24.78579      120.9973      143.8553,-0.02366638  -0.002468109      143.8553,-35,5.25,
21:50:01:05,173,25.8906,0.99999  0.00018565  0.00015599  -0.0052026,0.021181    0.017986    -0.59618,-0.0022526    0.011406    -0.01329,-0.0063667 -0.00032902   0.0023537,-0.0094757   0.0032253      9.7891,0  0  0,24.78579      120.9973       143.875,-0.02203369  -0.002897263       143.875,-34,5.5,
21:50:01:39,174,25.8906,0.99999  0.00018718  0.00015417  -0.0052131,0.021356    0.017778    -0.59738,-0.0023823   0.0085983   -0.010132,0.0011168   -0.019516   0.0055084,-0.0014782   -0.015854      9.7969,0  0  0,24.78579      120.9973      143.9151,-0.02250671  0.0003323555      143.9151,-34,6,
21:50:01:73,175,25.8906,0.99999  0.00019206  0.00015249  -0.0052335,0.021917    0.017589    -0.59972,-0.0023232    0.012398   -0.014465,0.0019217    0.005909  -0.0019951,-0.001276   0.0096664      9.7891,0  0  0,24.78579      120.9973        143.93,-0.02290344   0.001335144        143.93,-34,6.75,
21:50:02:07,176,25.8906,0.99999  0.00021512  0.00012534  -0.0052217,0.024576    0.014492    -0.59837,-0.0016174    0.012573   -0.013832,-0.015823   0.0016165   0.0053329,-0.018463   0.0057144      9.7969,0  0  0,24.78579      120.9973      143.9326,-0.02340698   0.003200531      143.9326,-32,6.5,
21:50:02:41,177,25.8906,0.99999   0.0002177  8.3637e-05   -0.005162,0.024897   0.0097127    -0.59152,-0.0026131    0.014397   -0.016724,0.0082016  -0.0052795   0.0074272,0.0062675 -0.00097179      9.7969,0  0  0,24.78579      120.9973      143.9803,-0.02444458   0.002939224      143.9803,-32,6,
21:50:02:75,178,25.8906,0.99999  0.00019311  0.00010935  -0.0052547,0.022062    0.012647    -0.60215,-0.0026684    0.012611   -0.014786,0.0082016  -0.0041199  -0.0010424,0.005928 -0.00030398      9.7891,0  0  0,24.78579      120.9973      143.9691,-0.02227783  0.0008387566      143.9691,-31,5.75,
21:50:03:09,179,25.8906,0.99999  0.00019238  9.7875e-05  -0.0052548,0.021985    0.011331    -0.60216,-0.0017729   0.0096207   -0.011314,-0.0091553  -0.0025558   0.0050087,-0.010925   0.0011539      9.7969,0  0  0,24.78579      120.9973      144.0118,-0.02403259   0.002353668      144.0118,-32,6,
21:50:03:43,180,25.8906,0.99999  0.00017302  0.00015101  -0.0053464,0.019734     0.01741    -0.61265,-0.0018501   0.0093842   -0.010666,-0.0094681   -0.000916    0.012238,-0.012268   0.0023994      9.8047,0  0  0,24.78579      120.9973      144.0627,-0.02644348     0.0031147      144.0627,-33,7,
