1------------------------- CASE   1 -------------------------PHI=    0.00 DEG
 (PHIF1=   45.00  135.00  225.00  315.00,...) , (DELTAF1=   10.00   10.00   10.00   10.00,...)
 (PHIF2=   45.00  135.00  225.00  315.00,...) , (DELTAF2=    0.00    0.00    0.00    0.00,...)
 TOTAL ==> BODY + FIN1&2
      CN       (body+fin12)     **********
      11       9
     4.0000000   14.1696091   14.2515268   14.5726786   14.9017506   14.7645702   14.8749857   15.0992298   15.2529840   14.9754868   14.7032976   14.4876280
     5.0000000   13.8054457   13.8863382   14.3467722   14.6945839   14.5389137   14.6488676   14.8745527   15.0209923   14.7351046   14.4335041   14.2345762
   CNfin11 (PHIF1=  45.00 deg  ,DETAF1=  10.00 deg) **********
      11       9
               0.0100000    0.3000000    0.5000000    0.7000000    0.9000000    1.0000000    1.1000000    1.3000000    1.5000000    1.8000000    2.0000000
     0.0000000    0.1229420    0.1228334    0.1223509    0.1172977    0.1165965    0.1180923    0.1229264    0.1371281    0.1327621    0.1102876    0.1021256
     0.1000000    0.1247014    0.1245838    0.1240783    0.1189332    0.1181902    0.1196893    0.1246628    0.1389332    0.1343904    0.1116607    0.1033851
     0.3000000    0.1282430    0.1281068    0.1275542    0.1222222    0.1213927    0.1228975    0.1281507    0.1425550    0.1376549    0.1144241    0.1059135
     0.5000000    0.1318146    0.1316593    0.1310580    0.1255349    0.1246154    0.1261243    0.1316587    0.1461921    0.1409343    0.1172116    0.1084543
     1.0000000    0.1408730    0.1406676    0.1399375    0.1339190    0.1327588    0.1342711    0.1405128    0.1553489    0.1492148    0.1242938    0.1148625
     2.0000000    0.1595116    0.1591901    0.1581750    0.1511232    0.1494145    0.1509044    0.1585684    0.1739335    0.1660496    0.1390080    0.1279486
     3.0000000    0.1787889    0.1783226    0.1769905    0.1688990    0.1665546    0.1679838    0.1770815    0.1928760    0.1830797    0.1545801    0.1414497
     4.0000000    0.1987726    0.1981569    0.1964642    0.1871856    0.1841284    0.1854632    0.1960299    0.2121446    0.2002356    0.1711699    0.1554048
     5.0000000    0.2195485    0.2188076    0.2166776    0.2058461    0.2020260    0.2032452    0.2153459    0.2316790    0.2175351    0.1890536    0.1698526
   CNfin12 (PHIF2= 135.00 deg  ,DETAF2=  10.00 deg) **********
      11       9
               0.0100000    0.3000000    0.5000000    0.7000000    0.9000000    1.0000000    1.1000000    1.3000000    1.5000000    1.8000000    2.0000000
     0.0000000    0.1229420    0.1228334    0.1223509    0.1172977    0.1165965    0.1180923    0.1229264    0.1371281    0.1327621    0.1102876    0.1021256
     0.1000000    0.1247014    0.1245838    0.1240783    0.1189332    0.1181902    0.1196893    0.1246628    0.1389332    0.1343904    0.1116607    0.1033851
     0.3000000    0.1282430    0.1281068    0.1275542    0.1222222    0.1213927    0.1228975    0.1281507    0.1425550    0.1376549    0.1144241    0.1059135
     0.5000000    0.1318146    0.1316593    0.1310580    0.1255349    0.1246154    0.1261243    0.1316587    0.1461921    0.1409343    0.1172116    0.1084543
     1.0000000    0.1408730    0.1406676    0.1399375    0.1339190    0.1327588    0.1342711    0.1405128    0.1553489    0.1492148    0.1242938    0.1148625
     2.0000000    0.1595116    0.1591901    0.1581750    0.1511232    0.1494145    0.1509044    0.1585684    0.1739335    0.1660496    0.1390080    0.1279486
     3.0000000    0.1787889    0.1783226    0.1769905    0.1688990    0.1665546    0.1679838    0.1770815    0.1928760    0.1830797    0.1545801    0.1414497
     4.0000000    0.1987726    0.1981569    0.1964642    0.1871856    0.1841284    0.1854632    0.1960299    0.2121446    0.2002356    0.1711699    0.1554048
     5.0000000    0.2195485    0.2188076    0.2166776    0.2058461    0.2020260    0.2032452    0.2153459    0.2316790    0.2175351    0.1890536    0.1698526
   CNfin13 (PHIF3= 225.00 deg  ,DETAF3=  10.00 deg) **********
      11       9
               0.0100000    0.3000000    0.5000000    0.7000000    0.9000000    1.0000000    1.1000000    1.3000000    1.5000000    1.8000000    2.0000000
     0.0000000    0.1229420    0.1228334    0.1223509    0.1172977    0.1165965    0.1180923    0.1229264    0.1371281    0.1327621    0.1102876    0.1021256
     0.1000000    0.1211900    0.1210904    0.1206304    0.1156681    0.1150081    0.1165000    0.1211952    0.1353271    0.1311353    0.1089200    0.1008692
     0.3000000    0.1177088    0.1176266    0.1172104    0.1124272    0.1118467    0.1133300    0.1177484    0.1317374    0.1278840    0.1062009    0.0983657
     0.5000000    0.1142579    0.1141925    0.1138186    0.1092107    0.1087065    0.1101797    0.1143229    0.1281647    0.1246311    0.1035021    0.0958746
     1.0000000    0.1057635    0.1057371    0.1054620    0.1012780    0.1009502    0.1023923    0.1058552    0.1193106    0.1164551    0.0968350    0.0897003
     2.0000000    0.0893494    0.0893875    0.0892810    0.0858905    0.0858583    0.0872148    0.0893492    0.1019634    0.0997049    0.0837799    0.0775771
     3.0000000    0.0737268    0.0738109    0.0738341    0.0711665    0.0713549    0.0725955    0.0734436    0.0851327    0.0829205    0.0710126    0.0657176
     4.0000000    0.0589294    0.0590415    0.0591544    0.0571329    0.0574663    0.0585613    0.0581559    0.0688479    0.0670792    0.0584580    0.0540650
     5.0000000    0.0449507    0.0450732    0.0452373    0.0437858    0.0441911    0.0451115    0.0434781    0.0531110    0.0522202    0.0460649    0.0425765
   CNfin14 (PHIF4= 315.00 deg  ,DETAF4=  10.00 deg) **********
      11       9
               0.0100000    0.3000000    0.5000000    0.7000000    0.9000000    1.0000000    1.1000000    1.3000000    1.5000000    1.8000000    2.0000000
     0.0000000    0.1229420    0.1228334    0.1223509    0.1172977    0.1165965    0.1180923    0.1229264    0.1371281    0.1327621    0.1102876    0.1021256
     0.1000000    0.1211900    0.1210904    0.1206304    0.1156681    0.1150081    0.1165000    0.1211952    0.1353271    0.1311353    0.1089200    0.1008692
     0.3000000    0.1177088    0.1176266    0.1172104    0.1124272    0.1118467    0.1133300    0.1177484    0.1317374    0.1278840    0.1062009    0.0983657
     0.5000000    0.1142579    0.1141924    0.1138186    0.1092107    0.1087065    0.1101797    0.1143229    0.1281647    0.1246310    0.1035020    0.0958746
     1.0000000    0.1057635    0.1057371    0.1054620    0.1012779    0.1009502    0.1023923    0.1058552    0.1193106    0.1164551    0.0968350    0.0897003
     2.0000000    0.0893493    0.0893875    0.0892810    0.0858905    0.0858583    0.0872148    0.0893492    0.1019634    0.0997049    0.0837799    0.0775771
     3.0000000    0.0737268    0.0738109    0.0738341    0.0711665    0.0713549    0.0725955    0.0734436    0.0851327    0.0829205    0.0710126    0.0657176
     4.0000000    0.0589294    0.0590415    0.0591544    0.0571329    0.0574663    0.0585613    0.0581559    0.0688479    0.0670792    0.0584580    0.0540650
     5.0000000    0.0449507    0.0450732    0.0452373    0.0437858    0.0441911    0.0451115    0.0434781    0.0531109    0.0522202    0.0460649    0.0425765
  CHMfin11 (PHIF1=  45.00 deg  ,DETAF1=  10.00 deg) **********
      11       9
               0.0100000    0.3000000    0.5000000    0.7000000    0.9000000    1.0000000    1.1000000    1.3000000    1.5000000    1.8000000    2.0000000
     0.0000000   -0.7209503   -0.7203136   -0.7174838   -0.6878513   -0.6837397   -0.6925108   -0.7440525   -0.8300132   -0.8035862   -0.6675521   -0.6181492
     0.1000000   -0.7312680   -0.7305781   -0.7276139   -0.6974424   -0.6930848   -0.7018760   -0.7545624   -0.8409388   -0.8134425   -0.6758630   -0.6257726
     0.3000000   -0.7520362   -0.7512375   -0.7479972   -0.7167296   -0.7118651   -0.7206896   -0.7756746   -0.8628614   -0.8332019   -0.6925896   -0.6410762
     0.5000000   -0.7729804   -0.7720699   -0.7685439   -0.7361556   -0.7307633   -0.7396121   -0.7969074   -0.8848762   -0.8530511   -0.7094617   -0.6564553
     1.0000000   -0.8261006   -0.8248959   -0.8206145   -0.7853212   -0.7785173   -0.7873862   -0.8504999   -0.9403004   -0.9031721   -0.7523290   -0.6952434
     2.0000000   -0.9354001   -0.9335145   -0.9275622   -0.8862089   -0.8761892   -0.8849262   -0.9597872   -1.0527898   -1.0050700   -0.8413916   -0.7744513
     3.0000000   -1.0484450   -1.0457103   -1.0378988   -0.9904491   -0.9767014   -0.9850822   -1.0718441   -1.1674458   -1.1081501   -0.9356471   -0.8561710
     4.0000000   -1.1656325   -1.1620220   -1.1520958   -1.0976847   -1.0797570   -1.0875839   -1.1865358   -1.2840751   -1.2119923   -1.0360621   -0.9406385
     5.0000000   -1.2874652   -1.2831209   -1.2706302   -1.2071123   -1.1847111   -1.1918602   -1.3034520   -1.4023137   -1.3167031   -1.1443095   -1.0280890
  CHMfin12 (PHIF2= 135.00 deg  ,DETAF2=  10.00 deg) **********
      11       9
               0.0100000    0.3000000    0.5000000    0.7000000    0.9000000    1.0000000    1.1000000    1.3000000    1.5000000    1.8000000    2.0000000
     0.0000000   -0.7209503   -0.7203136   -0.7174838   -0.6878513   -0.6837397   -0.6925108   -0.7440525   -0.8300132   -0.8035862   -0.6675521   -0.6181492
     0.1000000   -0.7312680   -0.7305781   -0.7276139   -0.6974424   -0.6930848   -0.7018760   -0.7545624   -0.8409388   -0.8134425   -0.6758630   -0.6257726
     0.3000000   -0.7520362   -0.7512375   -0.7479972   -0.7167296   -0.7118651   -0.7206896   -0.7756746   -0.8628614   -0.8332019   -0.6925896   -0.6410762
